a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	m_New_word	i_Verb1	j_Verb2	k_Element_changed	l_Old_word	n_Violation_Type	p_number	q_condition
embedding_mental_SR	il padre dichiara che lo studente incontrano le ragazze	masculine	singular	masculine	singular			3879	incontrano	dichiarano	incontrano	V2	incontra	num_violation	2911	SS
embedding_mental_SR	lo studente dichiara che l' amico incontrano le contadine	masculine	singular	masculine	singular			3991	incontrano	dichiarano	incontrano	V2	incontra	num_violation	2912	SS
embedding_mental_SR	l' attrice ricorda che la contadina incontrano il ragazzo	feminine	singular	feminine	singular			1300	incontrano	ricordano	incontrano	V2	incontra	num_violation	2913	SS
embedding_mental_SR	l' attrice ricorda che la contadina incontrano il ragazzo	feminine	singular	feminine	singular			1301	incontrano	ricordano	incontrano	V2	incontra	num_violation	2914	SS
embedding_mental_SR	l' attrice ricorda che la madre incontrano i ragazzi	feminine	singular	feminine	singular			1303	incontrano	ricordano	incontrano	V2	incontra	num_violation	2915	SS
embedding_mental_SR	la bambina ricorda che la ragazza incontrano gli uomini	feminine	singular	feminine	singular			1330	incontrano	ricordano	incontrano	V2	incontra	num_violation	2916	SS
embedding_mental_SR	la contadina ricorda che la sorella incontrano la donna	feminine	singular	feminine	singular			1355	incontrano	ricordano	incontrano	V2	incontra	num_violation	2917	SS
embedding_mental_SR	l' amica ricorda che il figlio incontrano i bambini	feminine	singular	masculine	singular			1773	incontrano	ricordano	incontrano	V2	incontra	num_violation	2918	SS
embedding_mental_SR	la madre ricorda che il contadino incontrano i padri	feminine	singular	masculine	singular			1924	incontrano	ricordano	incontrano	V2	incontra	num_violation	2919	SS
embedding_mental_SR	il bambino ricorda che la ragazza incontrano le donne	masculine	singular	feminine	singular			3273	incontrano	ricordano	incontrano	V2	incontra	num_violation	2920	SS
embedding_mental_SR	il figlio ricorda che l' attrice incontrano le amiche	masculine	singular	feminine	singular			3301	incontrano	ricordano	incontrano	V2	incontra	num_violation	2921	SS
embedding_mental_SR	il figlio ricorda che la sorella incontrano le bambine	masculine	singular	feminine	singular			3306	incontrano	ricordano	incontrano	V2	incontra	num_violation	2922	SS
embedding_mental_SR	il fratello ricorda che la madre incontrano la sorella	masculine	singular	feminine	singular			3334	incontrano	ricordano	incontrano	V2	incontra	num_violation	2923	SS
embedding_mental_SR	il fratello ricorda che la studentessa incontrano le donne	masculine	singular	feminine	singular			3339	incontrano	ricordano	incontrano	V2	incontra	num_violation	2924	SS
embedding_mental_SR	il fratello ricorda che la studentessa incontrano gli uomini	masculine	singular	feminine	singular			3340	incontrano	ricordano	incontrano	V2	incontra	num_violation	2925	SS
embedding_mental_SR	l' amico ricorda che la studentessa incontrano l' uomo	masculine	singular	feminine	singular			3427	incontrano	ricordano	incontrano	V2	incontra	num_violation	2926	SS
embedding_mental_SR	l' uomo ricorda che la ragazza incontrano le attrici	masculine	singular	feminine	singular			3472	incontrano	ricordano	incontrano	V2	incontra	num_violation	2927	SS
embedding_mental_SR	il bambino ricorda che il figlio incontrano le madri	masculine	singular	masculine	singular			3773	incontrano	ricordano	incontrano	V2	incontra	num_violation	2928	SS
embedding_mental_SR	il bambino ricorda che l' attore incontrano l' amica	masculine	singular	masculine	singular			3778	incontrano	ricordano	incontrano	V2	incontra	num_violation	2929	SS
embedding_mental_SR	il fratello ricorda che il padre incontrano le ragazze	masculine	singular	masculine	singular			3860	incontrano	ricordano	incontrano	V2	incontra	num_violation	2930	SS
embedding_mental_SR	il padre ricorda che il ragazzo incontrano le amiche	masculine	singular	masculine	singular			3883	incontrano	ricordano	incontrano	V2	incontra	num_violation	2931	SS
embedding_mental_SR	il ragazzo ricorda che l' attore incontrano le amiche	masculine	singular	masculine	singular			3908	incontrano	ricordano	incontrano	V2	incontra	num_violation	2932	SS
embedding_mental_SR	l' uomo ricorda che il figlio incontrano il contadino	masculine	singular	masculine	singular			3973	incontrano	ricordano	incontrano	V2	incontra	num_violation	2933	SS
embedding_mental_SR	lo studente ricorda che il padre incontrano le sorelle	masculine	singular	masculine	singular			3996	incontrano	ricordano	incontrano	V2	incontra	num_violation	2934	SS
embedding_mental_SR	le amiche dicono che la contadina incontrano il fratello	feminine	plural	feminine	singular			264	incontrano	dice	incontrano	V2	incontra	num_violation	2935	PS
embedding_mental_SR	le amiche dicono che la figlia incontrano la sorella	feminine	plural	feminine	singular			267	incontrano	dice	incontrano	V2	incontra	num_violation	2936	PS
embedding_mental_SR	le attrici dicono che la contadina incontrano la ragazza	feminine	plural	feminine	singular			293	incontrano	dice	incontrano	V2	incontra	num_violation	2937	PS
embedding_mental_SR	le contadine dicono che la studentessa incontrano gli attori	feminine	plural	feminine	singular			333	incontrano	dice	incontrano	V2	incontra	num_violation	2938	PS
embedding_mental_SR	le madri dicono che la sorella incontrano la ragazza	feminine	plural	feminine	singular			413	incontrano	dice	incontrano	V2	incontra	num_violation	2939	PS
embedding_mental_SR	le bambine dicono che il padre incontrano le amiche	feminine	plural	masculine	singular			821	incontrano	dice	incontrano	V2	incontra	num_violation	2940	PS
embedding_mental_SR	le contadine dicono che il fratello incontrano gli amici	feminine	plural	masculine	singular			847	incontrano	dice	incontrano	V2	incontra	num_violation	2941	PS
embedding_mental_SR	le ragazze dicono che l' attore incontrano il padre	feminine	plural	masculine	singular			936	incontrano	dice	incontrano	V2	incontra	num_violation	2942	PS
embedding_mental_SR	le sorelle dicono che il bambino incontrano la contadina	feminine	plural	masculine	singular			957	incontrano	dice	incontrano	V2	incontra	num_violation	2943	PS
embedding_mental_SR	le studentesse dicono che l' attore incontrano i padri	feminine	plural	masculine	singular			986	incontrano	dice	incontrano	V2	incontra	num_violation	2944	PS
embedding_mental_SR	gli attori dicono che la donna incontrano l' amico	masculine	plural	feminine	singular			2279	incontrano	dice	incontrano	V2	incontra	num_violation	2945	PS
embedding_mental_SR	gli uomini dicono che la contadina incontrano i figli	masculine	plural	feminine	singular			2339	incontrano	dice	incontrano	V2	incontra	num_violation	2946	PS
embedding_mental_SR	i figli dicono che la madre incontrano la bambina	masculine	plural	feminine	singular			2407	incontrano	dice	incontrano	V2	incontra	num_violation	2947	PS
embedding_mental_SR	gli amici dicono che il padre incontrano l' attrice	masculine	plural	masculine	singular			2764	incontrano	dice	incontrano	V2	incontra	num_violation	2948	PS
embedding_mental_SR	gli attori dicono che il figlio incontrano l' amica	masculine	plural	masculine	singular			2792	incontrano	dice	incontrano	V2	incontra	num_violation	2949	PS
embedding_mental_SR	i bambini dicono che il contadino incontrano il figlio	masculine	plural	masculine	singular			2858	incontrano	dice	incontrano	V2	incontra	num_violation	2950	PS
embedding_mental_SR	i figli dicono che il contadino incontrano i padri	masculine	plural	masculine	singular			2913	incontrano	dice	incontrano	V2	incontra	num_violation	2951	PS
embedding_mental_SR	i ragazzi dicono che il contadino incontrano i figli	masculine	plural	masculine	singular			2985	incontrano	dice	incontrano	V2	incontra	num_violation	2952	PS
embedding_mental_SR	i ragazzi dicono che l' attore incontrano le figlie	masculine	plural	masculine	singular			2992	incontrano	dice	incontrano	V2	incontra	num_violation	2953	PS
embedding_mental_SR	le bambine dichiarano che la contadina incontrano il fratello	feminine	plural	feminine	singular			305	incontrano	dichiara	incontrano	V2	incontra	num_violation	2954	PS
embedding_mental_SR	le bambine dichiarano che la donna incontrano l' amica	feminine	plural	feminine	singular			306	incontrano	dichiara	incontrano	V2	incontra	num_violation	2955	PS
embedding_mental_SR	le bambine dichiarano che la ragazza incontrano le studentesse	feminine	plural	feminine	singular			308	incontrano	dichiara	incontrano	V2	incontra	num_violation	2956	PS
embedding_mental_SR	le contadine dichiarano che la studentessa incontrano le donne	feminine	plural	feminine	singular			324	incontrano	dichiara	incontrano	V2	incontra	num_violation	2957	PS
embedding_mental_SR	le madri dichiarano che la studentessa incontrano le amiche	feminine	plural	feminine	singular			404	incontrano	dichiara	incontrano	V2	incontra	num_violation	2958	PS
embedding_mental_SR	le ragazze dichiarano che la contadina incontrano le madri	feminine	plural	feminine	singular			432	incontrano	dichiara	incontrano	V2	incontra	num_violation	2959	PS
embedding_mental_SR	le sorelle dichiarano che la donna incontrano lo studente	feminine	plural	feminine	singular			459	incontrano	dichiara	incontrano	V2	incontra	num_violation	2960	PS
embedding_mental_SR	le studentesse dichiarano che la sorella incontrano le madri	feminine	plural	feminine	singular			485	incontrano	dichiara	incontrano	V2	incontra	num_violation	2961	PS
embedding_mental_SR	le bambine dichiarano che il fratello incontrano l' uomo	feminine	plural	masculine	singular			809	incontrano	dichiara	incontrano	V2	incontra	num_violation	2962	PS
embedding_mental_SR	le donne dichiarano che l' attore incontrano i contadini	feminine	plural	masculine	singular			865	incontrano	dichiara	incontrano	V2	incontra	num_violation	2963	PS
embedding_mental_SR	le figlie dichiarano che il ragazzo incontrano le donne	feminine	plural	masculine	singular			880	incontrano	dichiara	incontrano	V2	incontra	num_violation	2964	PS
embedding_mental_SR	le madri dichiarano che il figlio incontrano lo studente	feminine	plural	masculine	singular			909	incontrano	dichiara	incontrano	V2	incontra	num_violation	2965	PS
embedding_mental_SR	le madri dichiarano che il fratello incontrano l' attrice	feminine	plural	masculine	singular			910	incontrano	dichiara	incontrano	V2	incontra	num_violation	2966	PS
embedding_mental_SR	gli attori dichiarano che la ragazza incontrano l' amica	masculine	plural	feminine	singular			2272	incontrano	dichiara	incontrano	V2	incontra	num_violation	2967	PS
embedding_mental_SR	gli studenti dichiarano che la contadina incontrano le figlie	masculine	plural	feminine	singular			2292	incontrano	dichiara	incontrano	V2	incontra	num_violation	2968	PS
embedding_mental_SR	gli uomini dichiarano che la studentessa incontrano gli amici	masculine	plural	feminine	singular			2333	incontrano	dichiara	incontrano	V2	incontra	num_violation	2969	PS
embedding_mental_SR	i contadini dichiarano che l' amica incontrano il figlio	masculine	plural	feminine	singular			2374	incontrano	dichiara	incontrano	V2	incontra	num_violation	2970	PS
embedding_mental_SR	i contadini dichiarano che l' attrice incontrano la donna	masculine	plural	feminine	singular			2375	incontrano	dichiara	incontrano	V2	incontra	num_violation	2971	PS
embedding_mental_SR	i fratelli dichiarano che l' amica incontrano le donne	masculine	plural	feminine	singular			2418	incontrano	dichiara	incontrano	V2	incontra	num_violation	2972	PS
embedding_mental_SR	i ragazzi dichiarano che la studentessa incontrano il contadino	masculine	plural	feminine	singular			2483	incontrano	dichiara	incontrano	V2	incontra	num_violation	2973	PS
embedding_mental_SR	gli amici dichiarano che il ragazzo incontrano gli studenti	masculine	plural	masculine	singular			2755	incontrano	dichiara	incontrano	V2	incontra	num_violation	2974	PS
embedding_mental_SR	gli attori dichiarano che il padre incontrano l' amico	masculine	plural	masculine	singular			2786	incontrano	dichiara	incontrano	V2	incontra	num_violation	2975	PS
embedding_mental_SR	gli uomini dichiarano che l' amico incontrano le figlie	masculine	plural	masculine	singular			2834	incontrano	dichiara	incontrano	V2	incontra	num_violation	2976	PS
embedding_mental_SR	i bambini dichiarano che il contadino incontrano la sorella	masculine	plural	masculine	singular			2851	incontrano	dichiara	incontrano	V2	incontra	num_violation	2977	PS
embedding_mental_SR	i ragazzi dichiarano che il contadino incontrano la studentessa	masculine	plural	masculine	singular			2982	incontrano	dichiara	incontrano	V2	incontra	num_violation	2978	PS
embedding_mental_SR	le amiche ricordano che la studentessa incontrano gli uomini	feminine	plural	feminine	singular			281	incontrano	ricorda	incontrano	V2	incontra	num_violation	2979	PS
embedding_mental_SR	le attrici ricordano che la donna incontrano la madre	feminine	plural	feminine	singular			301	incontrano	ricorda	incontrano	V2	incontra	num_violation	2980	PS
embedding_mental_SR	le donne ricordano che la sorella incontrano la ragazza	feminine	plural	feminine	singular			370	incontrano	ricorda	incontrano	V2	incontra	num_violation	2981	PS
embedding_mental_SR	le figlie ricordano che la studentessa incontrano l' uomo	feminine	plural	feminine	singular			396	incontrano	ricorda	incontrano	V2	incontra	num_violation	2982	PS
embedding_mental_SR	le madri ricordano che la sorella incontrano le attrici	feminine	plural	feminine	singular			426	incontrano	ricorda	incontrano	V2	incontra	num_violation	2983	PS
embedding_mental_SR	le ragazze ricordano che la studentessa incontrano l' attrice	feminine	plural	feminine	singular			453	incontrano	ricorda	incontrano	V2	incontra	num_violation	2984	PS
embedding_mental_SR	le sorelle ricordano che l' amica incontrano gli uomini	feminine	plural	feminine	singular			469	incontrano	ricorda	incontrano	V2	incontra	num_violation	2985	PS
embedding_mental_SR	le attrici ricordano che lo studente incontrano la figlia	feminine	plural	masculine	singular			806	incontrano	ricorda	incontrano	V2	incontra	num_violation	2986	PS
embedding_mental_SR	le madri ricordano che lo studente incontrano i figli	feminine	plural	masculine	singular			931	incontrano	ricorda	incontrano	V2	incontra	num_violation	2987	PS
embedding_mental_SR	le sorelle ricordano che il figlio incontrano il fratello	feminine	plural	masculine	singular			966	incontrano	ricorda	incontrano	V2	incontra	num_violation	2988	PS
embedding_mental_SR	gli attori ricordano che la contadina incontrano il ragazzo	masculine	plural	feminine	singular			2281	incontrano	ricorda	incontrano	V2	incontra	num_violation	2989	PS
embedding_mental_SR	gli attori ricordano che la contadina incontrano lo studente	masculine	plural	feminine	singular			2282	incontrano	ricorda	incontrano	V2	incontra	num_violation	2990	PS
embedding_mental_SR	gli attori ricordano che la sorella incontrano i figli	masculine	plural	feminine	singular			2287	incontrano	ricorda	incontrano	V2	incontra	num_violation	2991	PS
embedding_mental_SR	gli uomini ricordano che la madre incontrano il contadino	masculine	plural	feminine	singular			2352	incontrano	ricorda	incontrano	V2	incontra	num_violation	2992	PS
embedding_mental_SR	gli attori ricordano che il bambino incontrano le contadine	masculine	plural	masculine	singular			2799	incontrano	ricorda	incontrano	V2	incontra	num_violation	2993	PS
embedding_mental_SR	gli studenti ricordano che il contadino incontrano le amiche	masculine	plural	masculine	singular			2820	incontrano	ricorda	incontrano	V2	incontra	num_violation	2994	PS
embedding_mental_SR	gli uomini ricordano che il contadino incontrano la madre	masculine	plural	masculine	singular			2842	incontrano	ricorda	incontrano	V2	incontra	num_violation	2995	PS
embedding_mental_SR	gli uomini ricordano che il fratello incontrano le bambine	masculine	plural	masculine	singular			2846	incontrano	ricorda	incontrano	V2	incontra	num_violation	2996	PS
embedding_mental_SR	i padri ricordano che l' amico incontrano il figlio	masculine	plural	masculine	singular			2978	incontrano	ricorda	incontrano	V2	incontra	num_violation	2997	PS
embedding_mental_SR	i padri ricordano che l' uomo incontrano le madri	masculine	plural	masculine	singular			2980	incontrano	ricorda	incontrano	V2	incontra	num_violation	2998	PS
embedding_mental_SR	l' amica dice che le attrici indica l' uomo	feminine	singular	feminine	plural			1003	indica	dicono	indica	V2	indicano	num_violation	2999	SP
embedding_mental_SR	l' amica dice che le studentesse indica l' attore	feminine	singular	feminine	plural			1011	indica	dicono	indica	V2	indicano	num_violation	3000	SP
embedding_mental_SR	la bambina dice che le ragazze indica la studentessa	feminine	singular	feminine	plural			1058	indica	dicono	indica	V2	indicano	num_violation	3001	SP
embedding_mental_SR	la figlia dice che le contadine indica i padri	feminine	singular	feminine	plural			1120	indica	dicono	indica	V2	indicano	num_violation	3002	SP
embedding_mental_SR	la madre dice che le attrici indica la donna	feminine	singular	feminine	plural			1148	indica	dicono	indica	V2	indicano	num_violation	3003	SP
embedding_mental_SR	la ragazza dice che le madri indica gli studenti	feminine	singular	feminine	plural			1173	indica	dicono	indica	V2	indicano	num_violation	3004	SP
embedding_mental_SR	l' amica dice che gli studenti indica i bambini	feminine	singular	masculine	plural			1501	indica	dicono	indica	V2	indicano	num_violation	3005	SP
embedding_mental_SR	l' attrice dice che i fratelli indica i figli	feminine	singular	masculine	plural			1533	indica	dicono	indica	V2	indicano	num_violation	3006	SP
embedding_mental_SR	l' attrice dice che i padri indica il ragazzo	feminine	singular	masculine	plural			1534	indica	dicono	indica	V2	indicano	num_violation	3007	SP
embedding_mental_SR	la ragazza dice che i contadini indica il fratello	feminine	singular	masculine	plural			1687	indica	dicono	indica	V2	indicano	num_violation	3008	SP
embedding_mental_SR	la studentessa dice che i bambini indica gli attori	feminine	singular	masculine	plural			1730	indica	dicono	indica	V2	indicano	num_violation	3009	SP
embedding_mental_SR	il bambino dice che le figlie indica i ragazzi	masculine	singular	feminine	plural			3005	indica	dicono	indica	V2	indicano	num_violation	3010	SP
embedding_mental_SR	il figlio dice che le attrici indica il bambino	masculine	singular	feminine	plural			3061	indica	dicono	indica	V2	indicano	num_violation	3011	SP
embedding_mental_SR	il figlio dice che le contadine indica le madri	masculine	singular	feminine	plural			3063	indica	dicono	indica	V2	indicano	num_violation	3012	SP
embedding_mental_SR	il figlio dice che le sorelle indica le bambine	masculine	singular	feminine	plural			3066	indica	dicono	indica	V2	indicano	num_violation	3013	SP
embedding_mental_SR	il fratello dice che le figlie indica l' amica	masculine	singular	feminine	plural			3089	indica	dicono	indica	V2	indicano	num_violation	3014	SP
embedding_mental_SR	l' amico dice che le studentesse indica l' attrice	masculine	singular	feminine	plural			3164	indica	dicono	indica	V2	indicano	num_violation	3015	SP
embedding_mental_SR	l' attore dice che le studentesse indica gli uomini	masculine	singular	feminine	plural			3186	indica	dicono	indica	V2	indicano	num_violation	3016	SP
embedding_mental_SR	l' uomo dice che le ragazze indica le amiche	masculine	singular	feminine	plural			3208	indica	dicono	indica	V2	indicano	num_violation	3017	SP
embedding_mental_SR	l' uomo dice che le sorelle indica l' attore	masculine	singular	feminine	plural			3209	indica	dicono	indica	V2	indicano	num_violation	3018	SP
embedding_mental_SR	lo studente dice che le ragazze indica le figlie	masculine	singular	feminine	plural			3229	indica	dicono	indica	V2	indicano	num_violation	3019	SP
embedding_mental_SR	il contadino dice che gli attori indica il fratello	masculine	singular	masculine	plural			3534	indica	dicono	indica	V2	indicano	num_violation	3020	SP
embedding_mental_SR	il contadino dice che gli attori indica lo studente	masculine	singular	masculine	plural			3535	indica	dicono	indica	V2	indicano	num_violation	3021	SP
embedding_mental_SR	il contadino dice che gli studenti indica i padri	masculine	singular	masculine	plural			3538	indica	dicono	indica	V2	indicano	num_violation	3022	SP
embedding_mental_SR	il figlio dice che i fratelli indica le sorelle	masculine	singular	masculine	plural			3568	indica	dicono	indica	V2	indicano	num_violation	3023	SP
embedding_mental_SR	il fratello dice che gli attori indica il figlio	masculine	singular	masculine	plural			3586	indica	dicono	indica	V2	indicano	num_violation	3024	SP
embedding_mental_SR	il fratello dice che i bambini indica il figlio	masculine	singular	masculine	plural			3595	indica	dicono	indica	V2	indicano	num_violation	3025	SP
embedding_mental_SR	il padre dice che i figli indica gli attori	masculine	singular	masculine	plural			3617	indica	dicono	indica	V2	indicano	num_violation	3026	SP
embedding_mental_SR	il padre dice che i fratelli indica le amiche	masculine	singular	masculine	plural			3618	indica	dicono	indica	V2	indicano	num_violation	3027	SP
embedding_mental_SR	l' attore dice che i contadini indica la studentessa	masculine	singular	masculine	plural			3686	indica	dicono	indica	V2	indicano	num_violation	3028	SP
embedding_mental_SR	l' amica dichiara che le contadine indica gli studenti	feminine	singular	feminine	plural			1014	indica	dichiarano	indica	V2	indicano	num_violation	3029	SP
embedding_mental_SR	l' amica dichiara che le sorelle indica i fratelli	feminine	singular	feminine	plural			1019	indica	dichiarano	indica	V2	indicano	num_violation	3030	SP
embedding_mental_SR	la contadina dichiara che le sorelle indica l' amico	feminine	singular	feminine	plural			1094	indica	dichiarano	indica	V2	indicano	num_violation	3031	SP
embedding_mental_SR	la donna dichiara che le contadine indica l' attrice	feminine	singular	feminine	plural			1110	indica	dichiarano	indica	V2	indicano	num_violation	3032	SP
embedding_mental_SR	la figlia dichiara che le contadine indica il padre	feminine	singular	feminine	plural			1127	indica	dichiarano	indica	V2	indicano	num_violation	3033	SP
embedding_mental_SR	la madre dichiara che le studentesse indica i figli	feminine	singular	feminine	plural			1162	indica	dichiarano	indica	V2	indicano	num_violation	3034	SP
embedding_mental_SR	la studentessa dichiara che le ragazze indica l' attrice	feminine	singular	feminine	plural			1246	indica	dichiarano	indica	V2	indicano	num_violation	3035	SP
embedding_mental_SR	l' amica dichiara che gli uomini indica le donne	feminine	singular	masculine	plural			1512	indica	dichiarano	indica	V2	indicano	num_violation	3036	SP
embedding_mental_SR	la contadina dichiara che i figli indica la donna	feminine	singular	masculine	plural			1599	indica	dichiarano	indica	V2	indicano	num_violation	3037	SP
embedding_mental_SR	la figlia dichiara che i ragazzi indica le madri	feminine	singular	masculine	plural			1646	indica	dichiarano	indica	V2	indicano	num_violation	3038	SP
embedding_mental_SR	la madre dichiara che i figli indica il bambino	feminine	singular	masculine	plural			1671	indica	dichiarano	indica	V2	indicano	num_violation	3039	SP
embedding_mental_SR	la studentessa dichiara che i padri indica l' amico	feminine	singular	masculine	plural			1741	indica	dichiarano	indica	V2	indicano	num_violation	3040	SP
embedding_mental_SR	la studentessa dichiara che i ragazzi indica la contadina	feminine	singular	masculine	plural			1744	indica	dichiarano	indica	V2	indicano	num_violation	3041	SP
embedding_mental_SR	il contadino dichiara che le ragazze indica la figlia	masculine	singular	feminine	plural			3048	indica	dichiarano	indica	V2	indicano	num_violation	3042	SP
embedding_mental_SR	il figlio dichiara che le studentesse indica gli uomini	masculine	singular	feminine	plural			3076	indica	dichiarano	indica	V2	indicano	num_violation	3043	SP
embedding_mental_SR	il fratello dichiara che le ragazze indica gli amici	masculine	singular	feminine	plural			3098	indica	dichiarano	indica	V2	indicano	num_violation	3044	SP
embedding_mental_SR	il fratello dichiara che le ragazze indica i figli	masculine	singular	feminine	plural			3099	indica	dichiarano	indica	V2	indicano	num_violation	3045	SP
embedding_mental_SR	l' amico dichiara che le donne indica l' attore	masculine	singular	feminine	plural			3167	indica	dichiarano	indica	V2	indicano	num_violation	3046	SP
embedding_mental_SR	l' amico dichiara che le sorelle indica i fratelli	masculine	singular	feminine	plural			3170	indica	dichiarano	indica	V2	indicano	num_violation	3047	SP
embedding_mental_SR	l' uomo dichiara che le bambine indica l' amica	masculine	singular	feminine	plural			3210	indica	dichiarano	indica	V2	indicano	num_violation	3048	SP
embedding_mental_SR	lo studente dichiara che le amiche indica il padre	masculine	singular	feminine	plural			3230	indica	dichiarano	indica	V2	indicano	num_violation	3049	SP
embedding_mental_SR	lo studente dichiara che le madri indica la contadina	masculine	singular	feminine	plural			3236	indica	dichiarano	indica	V2	indicano	num_violation	3050	SP
embedding_mental_SR	il fratello dichiara che i padri indica gli amici	masculine	singular	masculine	plural			3601	indica	dichiarano	indica	V2	indicano	num_violation	3051	SP
embedding_mental_SR	il padre dichiara che gli attori indica gli amici	masculine	singular	masculine	plural			3622	indica	dichiarano	indica	V2	indicano	num_violation	3052	SP
embedding_mental_SR	l' amico dichiara che i padri indica i ragazzi	masculine	singular	masculine	plural			3676	indica	dichiarano	indica	V2	indicano	num_violation	3053	SP
embedding_mental_SR	la donna ricorda che le studentesse indica le madri	feminine	singular	feminine	plural			1116	indica	ricordano	indica	V2	indicano	num_violation	3054	SP
embedding_mental_SR	la figlia ricorda che le sorelle indica lo studente	feminine	singular	feminine	plural			1144	indica	ricordano	indica	V2	indicano	num_violation	3055	SP
embedding_mental_SR	la figlia ricorda che gli studenti indica i ragazzi	feminine	singular	masculine	plural			1651	indica	ricordano	indica	V2	indicano	num_violation	3056	SP
embedding_mental_SR	la figlia ricorda che gli uomini indica l' attrice	feminine	singular	masculine	plural			1652	indica	ricordano	indica	V2	indicano	num_violation	3057	SP
embedding_mental_SR	la figlia ricorda che i contadini indica gli uomini	feminine	singular	masculine	plural			1658	indica	ricordano	indica	V2	indicano	num_violation	3058	SP
embedding_mental_SR	la figlia ricorda che i padri indica i ragazzi	feminine	singular	masculine	plural			1660	indica	ricordano	indica	V2	indicano	num_violation	3059	SP
embedding_mental_SR	la madre ricorda che gli amici indica l' uomo	feminine	singular	masculine	plural			1675	indica	ricordano	indica	V2	indicano	num_violation	3060	SP
embedding_mental_SR	la sorella ricorda che gli uomini indica i fratelli	feminine	singular	masculine	plural			1715	indica	ricordano	indica	V2	indicano	num_violation	3061	SP
embedding_mental_SR	la sorella ricorda che i ragazzi indica il padre	feminine	singular	masculine	plural			1723	indica	ricordano	indica	V2	indicano	num_violation	3062	SP
embedding_mental_SR	la studentessa ricorda che i bambini indica le attrici	feminine	singular	masculine	plural			1746	indica	ricordano	indica	V2	indicano	num_violation	3063	SP
embedding_mental_SR	il padre ricorda che le figlie indica la donna	masculine	singular	feminine	plural			3129	indica	ricordano	indica	V2	indicano	num_violation	3064	SP
embedding_mental_SR	il padre ricorda che le studentesse indica l' amico	masculine	singular	feminine	plural			3135	indica	ricordano	indica	V2	indicano	num_violation	3065	SP
embedding_mental_SR	l' attore ricorda che le bambine indica la donna	masculine	singular	feminine	plural			3196	indica	ricordano	indica	V2	indicano	num_violation	3066	SP
embedding_mental_SR	l' uomo ricorda che le bambine indica lo studente	masculine	singular	feminine	plural			3217	indica	ricordano	indica	V2	indicano	num_violation	3067	SP
embedding_mental_SR	lo studente ricorda che le contadine indica la sorella	masculine	singular	feminine	plural			3243	indica	ricordano	indica	V2	indicano	num_violation	3068	SP
embedding_mental_SR	il contadino ricorda che gli studenti indica i fratelli	masculine	singular	masculine	plural			3552	indica	ricordano	indica	V2	indicano	num_violation	3069	SP
embedding_mental_SR	il contadino ricorda che i figli indica gli uomini	masculine	singular	masculine	plural			3559	indica	ricordano	indica	V2	indicano	num_violation	3070	SP
embedding_mental_SR	il padre ricorda che i fratelli indica la sorella	masculine	singular	masculine	plural			3634	indica	ricordano	indica	V2	indicano	num_violation	3071	SP
embedding_mental_SR	il ragazzo ricorda che gli amici indica il fratello	masculine	singular	masculine	plural			3654	indica	ricordano	indica	V2	indicano	num_violation	3072	SP
embedding_mental_SR	l' attore ricorda che i fratelli indica la contadina	masculine	singular	masculine	plural			3705	indica	ricordano	indica	V2	indicano	num_violation	3073	SP
embedding_mental_SR	l' uomo ricorda che i fratelli indica le attrici	masculine	singular	masculine	plural			3726	indica	ricordano	indica	V2	indicano	num_violation	3074	SP
embedding_mental_SR	le amiche dicono che le figlie indica il contadino	feminine	plural	feminine	plural			11	indica	dice	indica	V2	indicano	num_violation	3075	PP
embedding_mental_SR	le figlie dicono che le contadine indica le studentesse	feminine	plural	feminine	plural			133	indica	dice	indica	V2	indicano	num_violation	3076	PP
embedding_mental_SR	le figlie dicono che le studentesse indica l' uomo	feminine	plural	feminine	plural			138	indica	dice	indica	V2	indicano	num_violation	3077	PP
embedding_mental_SR	le studentesse dicono che le amiche indica le bambine	feminine	plural	feminine	plural			233	indica	dice	indica	V2	indicano	num_violation	3078	PP
embedding_mental_SR	le ragazze dicono che gli studenti indica l' amica	feminine	plural	masculine	plural			681	indica	dice	indica	V2	indicano	num_violation	3079	PP
embedding_mental_SR	le sorelle dicono che gli amici indica i figli	feminine	plural	masculine	plural			715	indica	dice	indica	V2	indicano	num_violation	3080	PP
embedding_mental_SR	gli amici dicono che le sorelle indica i figli	masculine	plural	feminine	plural			2015	indica	dice	indica	V2	indicano	num_violation	3081	PP
embedding_mental_SR	gli attori dicono che le figlie indica gli amici	masculine	plural	feminine	plural			2037	indica	dice	indica	V2	indicano	num_violation	3082	PP
embedding_mental_SR	i contadini dicono che le bambine indica l' amica	masculine	plural	feminine	plural			2146	indica	dice	indica	V2	indicano	num_violation	3083	PP
embedding_mental_SR	i fratelli dicono che le bambine indica le madri	masculine	plural	feminine	plural			2194	indica	dice	indica	V2	indicano	num_violation	3084	PP
embedding_mental_SR	i padri dicono che le sorelle indica la donna	masculine	plural	feminine	plural			2213	indica	dice	indica	V2	indicano	num_violation	3085	PP
embedding_mental_SR	i padri dicono che le studentesse indica la ragazza	masculine	plural	feminine	plural			2216	indica	dice	indica	V2	indicano	num_violation	3086	PP
